published_doi,biorxiv_doi,published_doi,preprint_title,preprint_category,preprint_date,published_date,published_citation_count,days_to_publish,pub_prefix,pub_name,journal
10.1523/jneurosci.0049-20.2020,10.1101/2020.01.07.896738,10.1523/JNEUROSCI.0049-20.2020,Brain-wide mapping of water flow perception in zebrafish,neuroscience,2020-01-08,2020-04-10,0,93.0,10.1523,Society for Neuroscience,The Journal of Neuroscience
10.1016/j.neuroimage.2020.116802,10.1101/666370,10.1016/j.neuroimage.2020.116802,Revealing the neural networks that extract conceptual gestalts from continuously evolving or changing semantic contexts,neuroscience,2019-06-10,2020-04-11,0,306.0,10.1016,Elsevier,NeuroImage
10.1016/j.neuroimage.2020.116824,10.1101/504589,10.1016/j.neuroimage.2020.116824,Lifespan driven reorganization of the global network dynamics unfold on a multifrequency landscape,neuroscience,2018-12-21,2020-04-11,0,477.0,10.1016,Elsevier,NeuroImage
10.1016/j.bbi.2020.03.035,10.1101/750869,10.1016/j.bbi.2020.03.035,Distinct cellular mediators drive the Janus Faces of Toll-like Receptor 4 regulation of network excitability which impacts working memory performance after brain Injury,neuroscience,2019-09-02,2020-04-04,0,215.0,10.1016,Elsevier,"Brain, Behavior, and Immunity"
10.1016/j.neuroimage.2020.116799,10.1101/677674,10.1016/j.neuroimage.2020.116799,Atypical brain-to-brain synchronization during listening to continuous natural speech in dyslexia,neuroscience,2019-06-20,2020-04-12,0,297.0,10.1016,Elsevier,NeuroImage
10.1016/j.isci.2020.101053,10.1101/711614,10.1016/j.isci.2020.101053,Tropomyosin Tpm3.1 is required to maintain the structure and function of the axon initial segment,neuroscience,2019-07-23,2020-04-12,0,264.0,10.1016,Elsevier,iScience
10.1016/j.neuron.2020.03.014,10.1101/602466,10.1016/j.neuron.2020.03.014,Divergent neural pathways emanating from the lateral parabrachial nucleus mediate distinct components of the pain response,neuroscience,2019-04-08,2020-04-13,0,371.0,10.1016,Elsevier,Neuron
10.1016/j.isci.2020.101058,10.1101/2019.12.15.877340,10.1016/j.isci.2020.101058,Nwd1 regulates neuronal differentiation and migration through purinosome formation in the developing cerebral cortex,neuroscience,2019-12-16,2020-04-13,0,119.0,10.1016,Elsevier,iScience
10.1371/journal.pone.0231021,10.1101/687673,10.1371/journal.pone.0231021,Exploitation of local and global information in predictive processing,neuroscience,2019-07-02,2020-04-13,0,286.0,10.1371,Public Library of Science,PLOS ONE
10.1371/journal.pcbi.1007791,10.1101/650093,10.1371/journal.pcbi.1007791,Localized semi-nonnegative matrix factorization (LocaNMF) of widefield calcium imaging data,neuroscience,2019-05-25,2020-04-13,0,324.0,10.1371,Public Library of Science,PLOS Computational Biology
10.1523/jneurosci.2672-19.2020,10.1101/839712,10.1523/JNEUROSCI.2672-19.2020,Sensorimotor expectations bias motor resonance during observation of object lifting: The causal role of pSTS,neuroscience,2019-11-15,2020-04-13,0,150.0,10.1523,Society for Neuroscience,The Journal of Neuroscience
10.1016/j.omtm.2020.04.004,10.1101/2019.12.31.891903,10.1016/j.omtm.2020.04.004,SMALL ALPHAHERPESVIRUS LATENCY-ASSOCIATED PROMOTERS DRIVE EFFICIENT AND LONG-TERM TRANSGENE EXPRESSION IN THE CENTRAL NERVOUS SYSTEM,neuroscience,2019-12-31,2020-04-14,0,105.0,10.1016,Elsevier,Molecular Therapy - Methods & Clinical Development
10.1038/s41598-020-63373-1,10.1101/765537,10.1038/s41598-020-63373-1,Links between autobiographical memory richness and temporal discounting in older adults,neuroscience,2019-09-11,2020-04-14,0,216.0,10.1038,Nature Publishing Group,Scientific Reports
10.7554/elife.53041,10.1101/818872,10.7554/eLife.53041,Cre-assisted Fine-mapping of Neural Circuits using Orthogonal Split Inteins,neuroscience,2019-10-25,2020-04-14,0,172.0,10.7554,"eLife Sciences Publications, Ltd.",eLife
10.1162/netn_a_00141,10.1101/809681,10.1162/netn_a_00141,Correlated activity favors synergistic processing in local cortical networks at synaptically-relevant timescales,neuroscience,2019-10-17,2020-04-14,0,180.0,10.1162,10.1162,Network Neuroscience
10.1162/jocn_a_01562,10.1101/779264,10.1162/jocn_a_01562,White matter microsctructure predicts focal and broad functional dedifferentiation of visual processing in normal aging,neuroscience,2019-09-23,2020-04-14,0,204.0,10.1162,10.1162,Journal of Cognitive Neuroscience
10.1186/s12974-020-01800-w,10.1101/845883,10.1186/s12974-020-01800-w,Effects of advanced age upon astrocyte-specific responses to acute traumatic brain injury in mice,neuroscience,2019-11-17,2020-04-14,0,149.0,10.1186,Springer (Biomed Central Ltd.),Journal of Neuroinflammation
10.1016/j.neuropsychologia.2020.107456,10.1101/818229,10.1016/j.neuropsychologia.2020.107456,The Dynamics of Resting-State Alpha Oscillations Predict Individual Differences in Creativity,neuroscience,2019-10-25,2020-04-10,0,168.0,10.1016,Elsevier,Neuropsychologia
10.1016/j.neuroimage.2020.116797,10.1101/795799,10.1016/j.neuroimage.2020.116797,Comparison of beamformer implementations for MEG source localization,neuroscience,2019-10-07,2020-04-08,0,184.0,10.1016,Elsevier,NeuroImage
10.1016/j.neuroimage.2020.116844,10.1101/579375,10.1016/j.neuroimage.2020.116844,The speed of human social interaction perception,neuroscience,2019-03-16,2020-04-14,0,395.0,10.1016,Elsevier,NeuroImage
10.1162/nol_a_00010,10.1101/2020.03.24.006759,10.1162/nol_a_00010,Agrammatism and paragrammatism: a cortical double dissociation revealed by lesion-symptom mapping,neuroscience,2020-03-25,2020-04-14,0,20.0,10.1162,10.1162,Neurobiology of Language
10.1371/journal.pone.0223810,10.1101/789644,10.1371/journal.pone.0223810,Self-controlled practice and nudging during structural learning of a novel control interface,neuroscience,2019-10-01,2020-04-14,0,196.0,10.1371,Public Library of Science,PLOS ONE
10.1016/j.neuroimage.2020.116803,10.1101/707042,10.1016/j.neuroimage.2020.116803,Cortical remodelling in childhood is associated with genes enriched for neurodevelopmental disorders,neuroscience,2019-07-18,2020-04-07,0,264.0,10.1016,Elsevier,NeuroImage
10.1016/j.neuroimage.2020.116809,10.1101/2020.01.15.907782,10.1016/j.neuroimage.2020.116809,fMRI-guided white matter connectivity in fluid and crystallized cognitive abilities in healthy adults,neuroscience,2020-01-16,2020-04-07,0,82.0,10.1016,Elsevier,NeuroImage
10.1103/physreve.101.042406,10.1101/339184,10.1103/PhysRevE.101.042406,Gamma-Band Correlations in Primary Visual Cortex,neuroscience,2018-06-05,2020-04-14,0,679.0,10.1103,American Physical Society,Physical Review E
10.1093/neuonc/noaa095,10.1101/2020.01.04.894865,10.1093/neuonc/noaa095,1--4-phenylpiperazine Treatment After Brain Irradiation Preserves Cognitive Function in Mice,neuroscience,2020-01-06,2020-04-13,0,98.0,10.1093,Oxford University Press,Neuro-Oncology
10.1186/s12974-020-01798-1,10.1101/780783,10.1186/s12974-020-01798-1,Maternal high-fat diet induces sex-specific effects on inflammatory responses to corticosterone and lipopolysaccharide challenge in adult rat offspring,neuroscience,2019-09-26,2020-04-15,0,202.0,10.1186,Springer (Biomed Central Ltd.),Journal of Neuroinflammation
10.1038/s41467-020-15566-5,10.1101/570382,10.1038/s41467-020-15566-5,A gravity-based three-dimensional compass in the mouse brain,neuroscience,2019-03-07,2020-04-15,0,405.0,10.1038,Nature Publishing Group,Nature Communications
10.1038/s41467-020-15675-1,10.1101/656850,10.1038/s41467-020-15675-1,A delay in sampling information from temporally autocorrelated visual stimuli,neuroscience,2019-05-31,2020-04-15,0,320.0,10.1038,Nature Publishing Group,Nature Communications
10.1016/j.neurobiolaging.2020.03.014,10.1101/812982,10.1016/j.neurobiolaging.2020.03.014,"Multi-modality neuroimaging brain-age in UK Biobank: relationship to biomedical, lifestyle and cognitive factors",neuroscience,2019-10-21,2020-04-08,0,170.0,10.1016,Elsevier,Neurobiology of Aging
10.1371/journal.pbio.3000678,10.1101/580597,10.1371/journal.pbio.3000678,Automated segmentation of cortical layers in BigBrain reveals divergent cortical and laminar thickness gradients in sensory and motor cortices.,neuroscience,2019-03-17,2020-04-03,0,383.0,10.1371,Public Library of Science,PLOS Biology
10.1016/j.celrep.2020.03.053,10.1101/585430,10.1016/j.celrep.2020.03.053,Whole-genome and RNA sequencing reveal variation and transcriptomic coordination in the developing human prefrontal cortex,neuroscience,2019-03-22,2020-04-07,0,382.0,10.1016,Elsevier,Cell Reports
10.3389/fpsyg.2020.00675,10.1101/721209,10.3389/fpsyg.2020.00675,Listening difficulties in children: Behavior and brain activation produced by dichotic listening of CV syllables,neuroscience,2019-08-07,2020-04-16,0,253.0,10.3389,Frontiers Media SA,Frontiers in Psychology
10.1097/j.pain.0000000000001880,10.1101/498980,10.1097/j.pain.0000000000001880,Novel mechanisms of bone cancer pain revealed with in vivo GCaMP6s imaging,neuroscience,2018-12-17,2020-04-16,0,486.0,10.1097,Ovid Technologies (Wolters Kluwer)  - Lippincott Williams & Wilkins,Pain
10.1016/j.neuint.2020.104736,10.1101/859322,10.1016/j.neuint.2020.104736,Postnatal functional inactivation of the ventral subiculum enhances dopaminergic responses in the core part of the nucleus accumbens following ketamine injection in adult rats,neuroscience,2019-11-29,2020-04-10,0,133.0,10.1016,Elsevier,Neurochemistry International
10.1242/dev.183418,10.1101/724260,10.1242/dev.183418,NF-κB signaling regulates the formation of proliferating Muller glia-derived progenitor cells in the avian retina.,neuroscience,2019-08-02,2020-04-14,0,256.0,10.1242,The Company of Biologists,Development
10.1016/j.cub.2020.03.016,10.1101/776765,10.1016/j.cub.2020.03.016,Secondary Motor Cortex Transforms Spatial Information into Planned Action During Navigation,neuroscience,2019-09-20,2020-04-16,0,209.0,10.1016,Elsevier,Current Biology
10.7554/elife.53680,10.1101/834481,10.7554/eLife.53680,Primate homologs of mouse cortico-striatal circuits,neuroscience,2019-11-08,2020-04-16,0,160.0,10.7554,"eLife Sciences Publications, Ltd.",eLife
10.1371/journal.pcbi.1007594,10.1101/499418,10.1371/journal.pcbi.1007594,Discovery of Hierarchical Representations for Efficient Planning,neuroscience,2018-12-17,2020-04-06,0,476.0,10.1371,Public Library of Science,PLOS Computational Biology
10.1126/science.aaz5390,10.1101/760330,10.1126/science.aaz5390,Widespread Receptor Driven Modulation in Peripheral Olfactory Coding,neuroscience,2019-09-08,2020-04-09,0,214.0,10.1126,American Association for the Advancement of Science,Science
10.1523/jneurosci.0042-20.2020,10.1101/2019.12.19.883702,10.1523/JNEUROSCI.0042-20.2020,Categorical signaling of the strongest stimulus by an inhibitory midbrain nucleus,neuroscience,2019-12-20,2020-04-16,0,118.0,10.1523,Society for Neuroscience,The Journal of Neuroscience
10.1016/j.schres.2020.03.068,10.1101/2019.12.16.878827,10.1016/j.schres.2020.03.068,Insula Functional Connectivity in Schizophrenia,neuroscience,2019-12-18,2020-04-16,0,120.0,10.1016,Elsevier,Schizophrenia Research
10.1093/schbul/sbaa021,10.1101/403212,10.1093/schbul/sbaa021,Overlapping but asymmetrical relationships between schizophrenia and autism revealed by brain connectivity,neuroscience,2018-09-07,2020-02-12,0,523.0,10.1093,Oxford University Press,Schizophrenia Bulletin
10.1016/j.isci.2020.101060,10.1101/872192,10.1016/j.isci.2020.101060,"The neural representation of emotion is high-dimensional, categorical, and distributed across transmodal brain regions",neuroscience,2019-12-11,2020-04-17,0,128.0,10.1016,Elsevier,iScience
10.1002/hbm.25009,10.1101/657569,10.1002/hbm.25009,Metastable neural dynamics underlies cognitive performance across multiple behavioural paradigms,neuroscience,2019-06-02,2020-04-17,0,320.0,10.1002,Wiley Blackwell (John Wiley & Sons),Human Brain Mapping
10.1016/j.biopsych.2020.03.021,10.1101/2020.02.18.954560,10.1016/j.biopsych.2020.03.021,An unbiased drug screen for seizure suppressors in Dup15q syndrome reveals 5HT1A and dopamine pathway activation as potential therapies,neuroscience,2020-02-19,2020-04-13,0,54.0,10.1016,Elsevier,Biological Psychiatry
10.3389/fnins.2020.00319,10.1101/833822,10.3389/fnins.2020.00319,pumilio regulates sleep homeostasis in response to chronic sleep deprivation in Drosophila melanogaster,neuroscience,2019-11-07,2020-04-17,0,162.0,10.3389,Frontiers Media SA,Frontiers in Neuroscience
10.1016/j.cortex.2020.03.016,10.1101/726141,10.1016/j.cortex.2020.03.016,Altered visual population receptive fields in human albinism,neuroscience,2019-08-06,2020-04-06,0,244.0,10.1016,Elsevier,Cortex
10.1016/j.neuroimage.2020.116815,10.1101/749309,10.1016/j.neuroimage.2020.116815,Visual looming and receding networks in awake marmosets investigated with fMRI,neuroscience,2019-08-27,2020-04-10,0,227.0,10.1016,Elsevier,NeuroImage
10.1016/j.neuroimage.2020.116826,10.1101/696781,10.1016/j.neuroimage.2020.116826,Fast gamma oscillations weaken with age in healthy elderly in human EEG,neuroscience,2019-07-09,2020-04-07,0,273.0,10.1016,Elsevier,NeuroImage
10.1080/00207454.2020.1758087,10.1101/671651,10.1080/00207454.2020.1758087,"The histopathological staging of tau, but not amyloid, corresponds to antemortem cognitive status, dementia stage, functional abilities, and neuropsychiatric symptoms",neuroscience,2019-06-19,2020-04-18,0,304.0,10.1080,10.1080,International Journal of Neuroscience
10.1016/j.neuroimage.2020.116798,10.1101/759217,10.1016/j.neuroimage.2020.116798,Longitudinal Automatic Segmentation of Hippocampal Subfields (LASHiS) using Multi-Contrast MRI,neuroscience,2019-09-08,2020-04-18,0,223.0,10.1016,Elsevier,NeuroImage
10.1113/jp279736,10.1101/823542,10.1113/JP279736,Presynaptic development is controlled by the core active zone proteins CAST/ELKS,neuroscience,2019-10-30,2020-04-18,0,171.0,10.1113,10.1113,The Journal of Physiology
10.1016/j.neunet.2020.04.013,10.1101/826909,10.1016/j.neunet.2020.04.013,On the Boundary Conditions of Avoidance Memory Reconsolidation: An Attractor Network Perspective,neuroscience,2019-10-31,2020-04-18,0,170.0,10.1016,Elsevier,Neural Networks
10.1097/aud.0000000000000875,10.1101/421727,10.1097/AUD.0000000000000875,Semantic context enhances neural envelope tracking,neuroscience,2018-09-19,2020-04-06,0,565.0,10.1097,Ovid Technologies (Wolters Kluwer)  - Lippincott Williams & Wilkins,Ear & Hearing
10.1016/j.neuroimage.2020.116853,10.1101/730226,10.1016/j.neuroimage.2020.116853,Neuroimaging contrast across the cortical hierarchy is the feature maximally linked to behavior and demographics,neuroscience,2019-08-08,2020-04-14,0,250.0,10.1016,Elsevier,NeuroImage
10.1016/j.mcn.2020.103496,10.1101/2020.01.14.906396,10.1016/j.mcn.2020.103496,A regulatory domain in the K2P2.1 (TREK-1) carboxyl-terminal allows for channel activation by monoterpenes,neuroscience,2020-01-15,2020-04-19,0,95.0,10.1016,Elsevier,Molecular and Cellular Neuroscience
10.1111/ejn.14753,10.1101/815365,10.1111/ejn.14753,"Top-down modulation of neural envelope tracking: the interplay with behavioral, self-reported and neural measures of listening effort",neuroscience,2019-10-22,2020-04-19,0,180.0,10.1111,10.1111,European Journal of Neuroscience
10.1089/brain.2019.0728,10.1101/858613,10.1089/brain.2019.0728,Specialization of phonological and semantic reading routes in early childhood,neuroscience,2019-11-29,2020-04-20,0,143.0,10.1089,Mary Ann Liebert,Brain Connectivity
10.1038/s41467-020-15804-w,10.1101/649939,10.1038/s41467-020-15804-w,Connecting Concepts in the Brain: Mapping Cortical Representations of Semantic Relations,neuroscience,2019-05-24,2020-04-20,0,332.0,10.1038,Nature Publishing Group,Nature Communications
10.1038/s41467-020-15659-1,10.1101/719229,10.1038/s41467-020-15659-1,Quantitative Cellular-Resolution Map of the Oxytocin Receptor in Postnatally Developing Mouse Brains,neuroscience,2019-07-31,2020-04-20,0,264.0,10.1038,Nature Publishing Group,Nature Communications
10.1038/s42003-020-0913-5,10.1101/745745,10.1038/s42003-020-0913-5,Phase-based coordination of hippocampal and neocortical oscillations during human sleep,neuroscience,2019-08-24,2020-04-20,0,240.0,10.1038,Nature Publishing Group,Communications Biology
10.15252/embr.201949124,10.1101/722637,10.15252/embr.201949124,Gi-Coupled Receptor Activation Potentiates Piezo2 Currents via Gβγ,neuroscience,2019-08-02,2020-04-20,0,262.0,10.15252,10.15252,EMBO reports
10.7554/elife.53900,10.1101/853366,10.7554/eLife.53900,Distinct neural contributions to metacognition for detecting (but not discriminating) visual stimuli,neuroscience,2019-11-25,2020-04-20,0,147.0,10.7554,"eLife Sciences Publications, Ltd.",eLife
